76	96	34	73	99	32	23	43	38	48	58	14	91	71	37	85	37	9	77	89	35	29	5	22	79	28	54	11	73	82	13	44	79	59	37	81	74	94	93	100	100	79	32	38	3	86	47	15	35	55	86	36	47	37	8	82	5	21	85	88	38	32	57	48	9	13	67	99	40	21	53	63	39	38	54	32	17	63	33	59	62	8	29	33	1	50	80	36	18	27	97	73	95	57	86	9	80	19	29	96	1	65	14	70	94	82	23	99	85	22	27	79	58	88	47	21	14	25	91	40	70	52	52	24	63	18	62	93	78	21	21	71	93	61	98	35	76	19	8	24	85	3	54	8	5	82	63	88	73	69	61	4	39	92	39	92	3	1	51	56	77	53	51	26	48	82	1	94	29	68	57	72	5	23	21	88	20	24	91	89	18	91	42	95	85	77	32	83	17	92	53	63	70	71	57	20	40	24	75	94	34	90	83	90	5	84	20	91	53	39	92	52	45	2	62	8	35	17	40	74	100	65	100	90	4	71	66	46	68	19	15	10	99	11	7	78	83	6	94	87	49	86	63	12	41	45	20	5	38	14	70	78	3	63	93	80	67	22	74	25	19	68	33	29	82	14	80	76	84	69	36	3	77	71	11	22	43	66	19	1	90	45	71	89	30	97	100	86	77	55	82	79	52	88	81	92	80	23	76	45	81	61	22	98	49	85	83	2	78	69	45	87	60	37	5	53	84	15	3	34	3	61	52	48	83	90	99	63	12	30	98	94	52	91	28	82	31	9	67	41	21	67	20	29	14	16	33	46	58	93	53	66	1	14	10	50	41	77	41	69	39	36	64	31	7	30	12	2	61	43	71	24	20	46	53	45	41	6	44	52	68	89	85	17	35	59	71	70	94	39	41	24	6	65	96	53	73	30	76	90
59	3	80	61	9	6	86	32	14	19	23	64	19	77	33	80	29	41	17	7	80	8	9	22	6	90	37	53	94	84	24	2	70	76	72	82	39	3	87	94	94	18	79	19	6	28	73	5	96	79	43	100	80	68	7	30	60	84	49	1	39	10	7	14	97	7	12	35	13	39	47	71	57	67	61	85	19	99	12	12	32	2	64	81	88	62	32	79	84	19	35	40	21	71	2	78	80	13	71	44	62	86	86	59	44	1	12	22	57	70	98	13	85	43	71	41	72	12	22	36	35	98	41	14	45	62	52	68	1	79	31	62	92	38	25	96	97	36	95	93	71	6	7	55	73	30	96	57	53	3	94	69	86	98	73	1	29	93	37	83	41	48	61	47	53	41	25	29	82	65	3	10	93	73	18	15	81	1	5	73	19	68	38	56	81	68	59	30	100	7	1	14	81	23	60	82	86	28	40	51	28	53	71	52	98	57	5	45	33	55	23	7	21	97	42	7	99	57	24	74	77	63	91	7	91	100	27	85	57	34	23	13	56	89	13	36	3	79	46	29	59	52	81	50	60	4	36	98	30	45	100	34	61	19	64	31	32	37	27	3	11	49	91	34	49	62	42	50	53	81	96	29	61	99	33	14	15	70	49	57	75	28	51	96	7	87	64	71	69	49	50	33	42	96	35	42	49	92	96	83	14	41	100	33	33	90	12	59	58	18	81	7	40	71	62	86	40	12	82	21	72	23	91	80	88	29	49	36	72	55	12	55	12	95	79	49	89	24	20	35	86	6	51	4	60	3	49	40	50	67	57	32	17	89	15	48	15	94	39	20	77	99	72	88	17	92	21	57	61	55	30	16	29	88	68	60	98	16	38	9	66	87	45	98	57	45	78	19	25	58	6	50	12	71	4	97	37	5	65	76
38	29	31	48	73	94	94	6	63	20	55	76	52	75	85	77	63	83	96	80	33	34	50	54	81	56	96	64	7	41	100	51	2	47	4	77	11	64	63	79	20	88	83	36	58	6	3	3	36	53	44	39	96	15	87	90	80	94	16	37	56	48	99	11	97	56	25	7	12	4	72	52	43	14	11	81	64	96	72	8	34	61	47	15	53	71	21	48	46	66	80	96	84	28	5	51	46	58	48	30	10	74	26	45	57	96	74	62	41	97	28	62	73	81	80	30	49	53	64	72	17	53	28	48	41	13	79	24	47	5	90	86	94	10	70	70	80	56	42	68	42	81	96	64	41	84	37	80	84	5	53	84	38	12	100	61	59	48	55	87	23	35	50	11	40	50	68	88	81	12	34	51	10	38	18	43	57	34	55	33	73	83	65	14	16	57	52	2	35	86	93	99	31	50	18	95	62	72	44	66	39	16	80	10	78	24	45	27	68	53	33	26	41	32	44	44	82	43	89	67	40	100	98	79	38	87	96	59	69	60	24	17	64	86	83	99	54	58	81	86	15	14	38	57	42	71	96	82	37	26	35	2	1	65	93	40	46	46	26	71	99	96	81	59	29	74	73	53	51	91	11	94	30	4	15	87	10	11	68	92	56	36	67	86	6	89	99	71	19	79	22	51	44	35	3	88	38	60	92	11	49	13	25	61	40	36	12	85	17	26	67	25	34	44	35	96	92	13	68	79	3	39	82	41	87	17	99	18	30	61	6	47	30	100	93	90	8	74	72	8	5	53	44	84	80	20	78	52	94	39	34	9	18	46	14	21	28	93	96	62	43	6	74	74	60	41	65	93	43	6	9	86	99	100	2	6	37	43	9	19	8	81	99	7	58	93	86	12	85	25	20	76	30	88	56	96	85	92	11	26
51	100	74	44	15	49	16	48	91	93	29	20	19	10	30	91	30	75	48	87	21	39	28	51	34	33	70	64	39	97	48	32	9	84	50	58	57	47	67	79	61	35	34	56	27	31	30	8	18	72	53	60	97	14	70	3	67	25	30	24	75	52	84	25	56	28	57	89	55	85	56	58	53	91	78	22	70	84	64	95	97	54	81	15	6	33	54	8	62	54	88	99	73	74	100	33	84	27	5	33	32	14	16	29	45	97	63	5	18	9	8	77	64	32	41	7	52	85	55	100	4	87	20	4	37	8	9	30	13	27	94	86	86	16	76	17	42	79	21	10	53	27	58	7	100	34	45	56	91	88	54	66	48	56	45	38	18	73	95	38	58	91	99	41	65	5	66	33	58	46	68	17	23	57	57	8	7	18	31	37	55	24	16	97	32	33	46	39	33	23	35	60	73	22	76	62	32	87	28	34	83	75	78	17	29	25	76	34	89	10	66	27	94	59	12	58	83	32	88	83	47	72	84	88	88	70	36	15	44	41	40	80	84	75	72	26	56	84	11	14	78	2	20	22	52	47	22	5	77	3	58	42	17	29	53	99	14	59	78	55	48	73	6	43	81	18	94	38	28	90	57	96	22	99	41	86	71	75	66	18	53	95	68	3	32	33	79	36	99	73	52	82	97	1	7	24	13	8	80	6	14	39	87	48	24	56	62	86	64	38	3	39	30	59	80	38	59	13	95	84	62	2	26	12	37	52	59	60	91	52	60	19	75	55	25	24	77	17	47	92	20	27	44	16	15	88	95	27	63	19	23	37	42	88	18	98	99	34	3	76	53	67	3	26	30	95	34	66	85	88	25	19	43	67	87	71	76	47	64	10	86	68	20	35	39	22	1	2	29	17	80	53	3	88	75	60	19	62	19	5
26	26	79	39	5	8	80	95	24	96	83	79	65	80	1	19	60	43	78	26	77	5	55	65	66	50	66	5	68	37	22	93	62	88	98	27	56	62	70	35	37	80	70	12	7	59	74	36	13	31	29	54	61	48	81	5	49	14	79	35	95	43	57	87	19	44	5	1	3	77	50	98	84	92	31	72	38	56	63	84	95	13	18	12	57	10	10	23	9	39	67	81	78	12	53	72	31	57	9	28	31	37	58	67	86	87	39	35	20	26	2	79	63	58	56	69	94	34	96	83	17	85	9	55	8	62	39	92	9	82	99	5	64	54	40	41	49	48	72	52	63	40	80	17	75	85	87	53	77	61	54	94	31	71	34	87	4	19	73	52	49	31	12	10	99	56	22	21	22	22	54	12	70	92	13	48	76	6	1	89	10	34	79	1	9	58	65	90	27	42	23	29	82	5	4	79	9	93	34	11	9	58	44	53	6	58	97	95	36	17	56	67	91	90	41	13	94	25	64	91	10	47	74	77	43	70	17	75	77	15	11	32	76	48	54	53	39	33	12	40	59	9	21	27	81	46	98	32	60	19	6	36	42	77	38	60	71	34	44	3	2	72	17	58	64	3	77	14	47	17	56	62	39	41	74	65	1	50	87	65	78	25	72	58	46	87	90	18	3	82	69	27	26	84	100	90	92	66	55	88	61	23	23	26	28	96	90	90	95	58	40	88	94	36	72	79	42	83	5	63	14	96	34	1	94	13	65	7	41	44	61	27	6	67	45	69	74	33	66	12	10	23	3	74	39	5	15	80	21	92	57	40	83	97	9	57	21	23	28	78	47	79	79	76	93	82	65	80	9	67	19	19	85	85	46	7	85	80	15	7	55	34	84	58	58	9	95	34	71	59	94	11	46	44	42	77	94	9	68	10
21	9	36	34	29	86	84	35	44	44	70	36	67	50	24	76	26	68	85	1	4	35	28	70	31	53	38	25	47	73	64	66	75	67	69	13	18	32	87	80	11	41	56	30	84	46	93	17	88	44	39	18	69	6	82	38	6	90	13	81	23	27	50	46	1	61	44	47	2	43	4	17	86	94	25	72	49	11	56	68	8	95	69	86	66	96	89	42	41	46	72	22	16	58	92	89	33	59	35	34	56	66	46	20	44	22	93	75	82	60	65	19	14	71	15	98	35	34	81	50	1	99	1	51	47	33	37	59	85	70	87	57	37	73	22	77	2	35	52	2	21	79	52	57	64	7	25	12	16	56	9	5	37	55	72	2	30	46	22	6	29	41	89	66	56	97	33	28	61	28	73	2	97	25	72	25	87	15	19	80	64	62	10	100	37	45	90	95	50	8	41	91	56	91	58	29	36	40	35	14	70	69	24	32	64	90	42	57	98	46	3	12	71	14	100	22	20	86	65	36	15	58	51	88	46	83	44	18	70	46	84	99	17	95	53	65	10	82	7	89	27	38	25	54	87	57	71	26	25	4	25	32	95	26	99	12	74	28	30	81	27	15	79	48	90	15	59	44	91	63	41	36	86	81	91	22	100	46	91	42	67	67	21	70	72	63	67	21	82	71	43	4	51	90	33	93	80	100	40	85	76	55	69	8	46	56	75	3	99	26	86	61	76	10	61	34	82	20	56	51	57	68	64	11	73	98	71	89	98	54	100	88	70	29	40	45	33	76	72	33	97	76	81	61	34	66	27	42	27	7	84	94	31	37	20	36	92	42	79	57	72	79	88	10	98	6	48	65	24	6	46	46	12	32	41	35	99	100	99	72	93	54	10	87	36	19	8	97	55	76	32	1	36	30	53	7	1	57	54	80
98	34	9	21	97	59	73	67	3	58	8	34	54	94	71	25	6	3	94	8	75	41	25	65	79	29	10	81	49	41	51	44	91	79	43	100	16	32	25	8	65	14	2	69	72	74	65	93	57	65	19	14	8	54	65	40	84	83	57	72	47	67	56	100	80	1	83	27	82	71	44	49	100	43	78	49	30	6	66	74	47	86	5	28	100	23	54	87	18	67	52	9	83	22	64	92	35	92	7	42	45	93	76	22	49	50	53	32	62	51	47	10	11	76	27	10	23	99	31	6	39	72	7	55	8	98	61	53	63	72	7	88	71	44	4	75	99	95	86	56	17	84	86	49	100	14	64	85	45	58	70	74	78	74	61	47	37	45	15	4	63	50	2	88	33	15	48	44	54	24	41	76	23	20	20	20	88	2	11	39	82	35	12	21	100	54	82	78	2	5	96	16	83	49	58	90	90	81	11	80	97	58	89	40	12	78	30	7	79	2	46	72	7	74	21	46	45	64	80	96	9	9	90	76	27	14	12	79	20	3	5	75	86	80	8	83	12	7	51	40	46	23	15	24	32	51	23	94	70	54	58	49	98	24	10	15	59	83	81	1	82	14	34	42	27	6	37	48	97	6	100	41	1	24	53	2	40	60	11	98	12	38	86	67	21	47	79	43	50	37	85	31	78	44	14	26	66	80	48	84	60	95	98	67	32	92	48	54	21	23	62	39	47	51	76	75	90	91	29	61	38	98	98	96	78	49	94	93	61	67	37	15	93	53	93	11	76	39	78	10	60	66	52	24	34	55	23	99	59	19	91	10	6	86	53	83	47	36	20	4	46	27	97	83	76	81	3	37	4	50	82	75	48	9	15	76	12	3	37	66	17	82	14	97	45	4	49	31	29	21	9	7	79	81	31	29	84	51	85	18
92	70	93	92	84	69	33	64	52	19	8	44	63	67	100	89	67	82	11	54	33	30	37	12	30	4	3	25	83	96	50	23	76	28	38	84	39	24	73	99	37	13	16	85	54	100	35	70	41	42	30	22	67	88	48	3	56	86	85	17	88	40	81	50	43	90	69	46	58	73	58	52	47	14	42	86	48	90	40	80	92	35	54	5	25	35	4	13	79	32	58	6	5	63	72	26	83	59	79	93	100	51	73	58	62	66	13	91	53	46	3	33	88	99	91	5	97	20	39	12	44	83	71	58	97	40	35	18	56	7	72	8	87	11	78	51	39	64	93	37	97	8	43	5	56	75	77	55	62	63	99	38	3	12	98	61	19	71	30	86	78	57	9	59	60	87	29	17	44	44	33	92	13	55	34	24	42	8	87	45	83	71	64	41	57	19	35	32	96	74	47	2	16	8	58	38	21	74	80	27	53	66	25	33	84	6	96	33	7	48	63	90	80	84	23	57	47	34	95	56	15	40	62	85	46	8	69	94	82	26	92	41	23	27	21	48	41	43	89	40	92	45	31	4	10	19	58	30	6	53	7	84	100	99	58	99	7	61	70	80	39	29	65	94	36	23	87	75	71	51	12	2	26	64	8	1	31	27	86	43	98	48	26	85	54	65	29	49	15	38	90	26	28	39	88	3	58	52	61	75	87	36	69	1	19	92	7	79	37	99	13	6	86	69	98	88	71	94	20	22	12	45	44	94	43	46	34	11	54	34	93	98	65	17	39	78	90	74	8	32	94	42	35	10	69	22	99	42	51	97	49	22	79	55	79	34	30	5	77	41	41	27	76	49	59	65	90	73	7	39	41	84	57	71	40	79	18	100	53	28	84	47	18	5	21	28	45	19	84	72	18	91	2	29	68	97	50	46	79	22
69	47	38	79	28	22	91	16	77	29	74	24	48	30	72	72	94	77	4	81	76	32	65	36	38	88	78	83	25	57	22	62	18	57	38	64	33	85	79	12	95	23	15	69	94	2	55	34	60	57	29	72	72	2	53	57	64	77	83	13	86	2	75	59	56	79	2	92	61	62	56	36	5	73	60	7	53	97	33	3	23	59	37	21	17	49	4	22	41	42	74	63	26	22	83	34	37	55	56	79	43	35	28	69	65	50	33	56	40	43	71	62	66	40	43	36	26	70	85	58	33	20	68	61	71	86	38	8	89	60	23	44	40	28	25	19	78	85	30	89	22	15	45	3	34	20	29	22	47	79	15	60	45	68	48	81	10	91	59	62	83	48	29	63	5	36	79	32	87	13	27	39	79	1	63	13	13	57	76	14	73	84	72	65	11	36	36	94	8	4	59	94	37	88	66	90	86	68	37	31	25	27	100	22	90	98	9	71	95	72	13	4	91	39	46	16	56	49	73	7	98	84	73	15	1	69	99	87	6	20	49	80	43	46	17	21	38	48	56	62	67	12	33	43	99	58	23	52	42	65	91	40	14	55	79	29	62	51	57	52	43	21	57	42	26	28	79	69	8	98	36	71	33	82	67	55	2	48	21	33	37	33	19	11	75	14	11	1	56	7	49	1	92	48	6	95	31	31	26	29	35	4	62	3	31	51	5	33	73	34	51	73	51	83	91	34	13	6	31	50	69	84	62	24	82	9	89	85	58	65	45	82	86	10	48	55	73	34	12	99	59	95	26	1	28	16	12	4	89	29	92	3	57	79	48	44	90	11	6	54	18	61	37	75	81	20	70	86	69	31	82	26	75	44	63	5	66	87	58	52	40	40	26	22	10	63	29	15	13	91	18	52	38	95	29	83	75	37	60	52
35	78	80	28	38	14	1	38	56	5	27	40	100	88	82	96	77	69	12	34	21	61	61	57	68	94	92	24	62	22	100	33	8	49	25	66	83	76	33	43	40	9	38	75	15	86	29	34	93	94	7	37	62	49	88	86	100	91	20	46	37	84	89	2	28	56	39	32	71	62	65	18	69	73	36	20	23	98	80	100	85	3	99	46	26	53	4	71	81	42	70	91	32	65	9	64	70	9	13	26	10	42	24	91	86	5	20	24	17	33	57	21	79	14	45	14	84	70	51	44	43	31	94	11	80	4	41	63	72	18	91	14	5	35	58	90	54	54	28	33	84	9	94	10	77	8	69	17	90	17	80	57	100	37	70	95	19	48	22	64	29	17	65	30	68	45	9	31	80	93	20	29	47	70	45	28	2	82	7	33	55	90	59	74	93	38	28	39	77	86	76	78	82	13	95	16	82	62	36	23	55	68	68	26	34	60	30	44	26	42	96	92	22	5	2	20	46	33	74	50	29	99	11	93	14	24	78	83	2	98	100	95	99	79	14	54	1	4	40	81	63	76	13	6	12	88	71	75	85	77	79	98	93	48	84	34	32	78	15	85	35	75	4	21	34	95	22	87	82	73	19	71	70	17	89	18	1	50	45	41	83	91	7	90	21	4	20	79	61	3	100	22	44	8	66	81	28	40	33	97	60	78	80	6	64	8	71	71	43	66	51	87	39	83	43	19	76	61	62	7	34	99	62	27	22	72	38	74	69	70	43	65	52	36	65	73	87	69	78	2	21	24	99	27	98	53	62	23	74	84	33	39	68	65	15	28	53	62	98	100	23	6	74	67	15	91	74	4	49	32	80	92	62	46	97	44	30	44	19	59	70	32	22	23	28	24	57	76	39	6	69	20	19	13	65	70	41	50	18	45
