18	89	95	42	52	82	82	59	43	47	96	85	6	68	85	20	8	41	75	95	4	37	61	53	50	21	42	43	8	54	3	73	87	61	20	11	35	34	8	52	40	76	18	80	3	21	3	73	64	25	6	81	54	80	32	23	63	12	90	20	58	21	29	95	92	63	39	82	78	48	64	60	62	27	55	55	58	11	11	54	48	85	93	24	87	56	83	68	26	71	66	36	89	26	100	91	30	39	92	50	55	50	49	55	34	43	4	8	36	10	28	93	85	90	78	5	57	97	13	39	14	1	5	85	57	54	20	28	11	2	1	47	49	59	75	25	87	66	65	78	30	42	62	83	37	54	18	51	84	85	13	66	56	82	85	48	35	94	23	43	75	9	84	57	26	91	65	36	54	24	81	89	27	6	4	27	8	86	50	94	1	51	89	30	89	94	48	31	83	82	88	42	99	73	40	92	30	97	48	100
11	35	21	100	21	38	51	14	75	31	46	77	23	57	62	32	30	32	39	32	16	36	99	69	89	80	66	87	81	26	86	69	42	66	37	51	82	52	84	47	69	37	75	93	54	53	76	75	49	63	11	18	80	78	6	56	72	4	96	30	76	58	28	78	47	78	81	51	81	56	80	53	39	26	78	2	37	25	66	81	97	5	67	91	49	59	100	77	20	20	3	53	13	20	34	100	82	87	34	43	11	32	30	14	84	67	85	32	43	29	70	38	16	9	81	51	13	36	41	79	41	9	97	10	64	42	65	41	100	44	64	63	79	60	23	47	69	18	81	56	89	66	29	15	82	57	53	45	99	34	14	56	89	23	82	65	98	36	90	48	90	8	79	90	99	6	45	23	21	2	56	37	66	81	67	88	15	41	32	81	51	88	57	49	8	82	90	52	43	98	52	43	77	64	76	39	20	88	46	67
60	57	14	16	81	29	12	38	40	80	27	28	27	36	47	36	50	21	6	59	50	30	11	58	2	96	27	90	48	89	41	50	28	21	48	6	41	99	37	8	56	85	95	24	62	34	39	84	15	89	25	77	5	92	19	1	25	54	38	84	78	4	96	82	12	53	83	46	40	2	66	79	8	43	61	87	69	15	2	71	60	93	100	48	40	6	15	70	80	33	3	66	33	8	2	22	68	57	40	30	34	29	46	77	21	50	85	58	83	32	45	88	60	58	29	28	75	41	59	6	83	76	67	56	15	30	46	91	93	48	100	24	52	6	47	16	70	89	16	88	96	51	37	56	24	58	15	43	67	56	1	82	66	25	98	11	21	10	5	43	49	97	20	9	50	33	6	90	53	13	34	89	88	95	8	5	96	22	70	28	77	14	62	33	62	27	34	3	21	6	96	82	51	41	34	37	80	39	65	63
49	71	90	39	29	4	58	55	84	31	64	62	28	79	84	79	21	99	46	37	60	22	8	87	7	51	22	76	88	3	74	8	79	65	41	7	54	42	24	23	35	45	12	70	87	69	45	43	46	78	38	43	34	74	25	75	11	22	33	95	44	69	46	57	34	7	5	17	46	10	12	94	78	8	62	3	19	6	80	99	30	70	5	30	94	40	75	88	31	93	89	71	62	78	16	28	51	41	95	62	21	75	17	88	72	58	80	16	76	89	87	10	87	71	29	66	35	22	62	19	54	50	56	32	52	57	86	84	3	71	85	42	71	28	19	4	53	75	97	82	85	91	40	11	18	100	89	82	89	30	64	23	26	91	86	66	67	8	94	32	75	15	21	95	20	81	18	60	50	43	82	41	90	18	7	86	27	88	67	88	46	54	63	33	3	92	44	85	82	47	24	25	93	85	56	83	71	8	52	16
43	79	77	35	61	84	91	59	59	39	34	12	6	2	4	61	32	46	66	72	4	69	34	58	40	43	66	87	63	10	58	34	22	46	16	29	26	26	26	89	18	6	95	57	13	4	69	85	9	60	66	81	26	37	34	1	99	1	21	67	74	70	46	76	62	15	27	11	90	40	22	100	54	67	10	42	59	41	71	93	83	76	24	11	49	88	58	5	52	49	40	30	57	82	73	75	28	33	58	20	90	91	78	97	85	32	80	42	46	47	6	62	34	96	78	76	77	42	43	49	46	40	43	66	35	9	22	54	100	27	30	11	29	86	55	61	93	27	34	5	21	19	42	50	18	55	17	36	16	7	41	61	84	34	82	56	29	33	38	27	43	75	55	81	96	28	31	39	86	64	53	97	19	75	31	10	29	78	8	14	87	75	77	66	88	20	64	79	80	53	38	12	25	54	56	34	72	49	62	64
49	67	81	50	39	3	3	73	83	86	59	18	43	60	68	90	96	38	69	74	47	41	62	18	46	56	85	60	93	7	37	22	4	25	97	44	19	81	12	64	97	61	63	85	74	12	15	26	71	40	76	78	85	99	42	53	20	21	50	30	88	11	48	79	19	57	10	70	44	68	81	67	40	53	50	19	70	46	37	23	38	68	65	5	60	41	74	98	25	51	19	65	74	91	20	20	1	14	45	17	23	26	23	40	22	30	44	56	53	38	19	75	44	7	94	66	75	67	41	8	3	30	89	61	19	88	27	40	37	9	98	84	100	38	82	9	35	62	67	7	68	28	87	16	100	40	30	49	13	24	93	47	29	42	64	49	59	42	44	77	13	17	57	9	84	8	72	93	73	69	50	81	12	40	66	38	63	17	89	17	2	62	25	5	45	16	61	72	32	80	21	47	100	83	6	55	85	55	4	29
32	51	15	61	99	85	74	91	45	56	98	44	7	50	29	15	75	22	71	87	49	45	35	34	7	67	85	61	93	13	33	69	91	25	32	16	70	82	14	2	69	44	45	13	22	6	32	8	48	29	55	99	10	85	32	72	68	52	68	77	91	2	88	85	83	48	81	82	73	58	84	1	97	8	29	3	79	72	36	96	44	90	38	88	40	33	81	28	35	73	79	69	22	2	34	82	42	67	5	72	56	26	92	80	67	57	59	25	70	16	83	5	84	15	78	100	76	53	9	24	33	2	29	99	93	90	90	92	72	73	1	12	14	86	14	79	56	75	85	3	48	98	70	88	62	68	92	15	50	11	76	54	70	6	46	36	79	77	1	73	87	39	12	9	35	52	35	81	46	21	24	46	64	39	14	32	78	18	95	96	51	75	12	49	74	99	87	74	51	95	25	26	74	87	39	68	13	42	83	76
71	47	14	15	48	62	19	67	20	69	62	25	56	10	76	60	42	63	65	27	41	5	57	15	30	14	31	5	19	50	15	80	59	67	5	82	19	66	84	12	67	32	71	13	66	45	79	48	82	33	13	66	58	67	60	37	83	51	56	5	47	26	91	58	12	67	3	33	38	97	29	11	87	4	74	25	95	40	43	76	60	69	51	4	33	42	5	75	85	3	35	89	84	10	24	73	25	1	13	56	25	21	14	91	22	73	70	82	7	12	32	47	62	64	56	29	66	66	16	39	24	17	74	58	65	68	40	56	32	29	75	31	44	4	83	23	62	36	67	43	91	50	16	20	57	91	77	9	33	58	43	87	27	48	57	33	78	1	83	3	46	54	66	45	51	76	67	38	62	77	21	23	20	45	65	9	78	38	41	14	57	80	35	13	93	31	88	10	49	20	16	29	39	54	44	22	32	1	80	59
23	44	42	22	1	3	86	31	14	69	43	14	61	46	24	17	84	6	32	35	37	73	8	76	12	58	99	65	86	49	16	86	57	73	13	66	95	55	94	62	93	22	80	55	68	45	16	36	94	12	69	47	46	50	78	67	37	14	66	64	44	89	17	31	19	63	6	65	67	64	75	17	30	68	49	98	85	80	42	39	78	33	85	34	81	14	72	43	44	3	48	44	30	69	4	13	24	50	48	69	27	87	82	29	14	22	18	60	92	11	62	22	82	76	8	63	100	42	18	66	90	54	33	39	24	10	38	81	97	59	37	40	58	15	98	100	49	28	86	17	61	40	40	42	34	55	41	14	7	93	11	62	19	56	86	32	38	10	13	79	19	24	84	25	38	87	9	6	87	41	79	36	13	31	78	65	29	85	17	32	73	78	97	68	5	22	41	83	42	15	12	15	58	27	94	100	52	67	44	44
91	58	72	61	93	18	78	47	58	59	34	67	73	13	24	51	56	95	71	69	62	99	66	60	17	19	16	56	74	71	60	60	5	22	16	33	89	62	85	62	95	31	97	99	95	71	64	36	50	65	62	85	21	47	72	4	17	6	79	35	41	72	70	98	84	28	2	1	94	98	27	49	27	43	97	32	74	93	52	14	15	73	5	74	34	94	58	17	79	50	74	5	84	48	98	7	1	32	74	76	64	70	10	5	22	33	14	87	75	64	49	48	25	75	41	21	62	29	78	94	73	74	95	55	56	32	54	47	100	92	61	77	64	87	56	19	25	19	22	7	30	7	77	29	77	93	63	86	48	98	47	24	18	94	30	82	36	51	68	4	69	44	6	63	71	51	91	89	94	40	25	80	49	36	15	37	81	76	76	52	56	15	44	27	20	78	28	28	38	97	78	93	22	26	39	47	11	1	18	54
